rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
131,Planet Her,Doja Cat,66,301,301,301,301,301,301,267.42857142857144
132,S.C.A.M,G4 Boyz,67,301,301,301,301,301,301,267.57142857142856
133,All Over The Place (Deluxe),KSI,68,301,301,301,301,301,301,267.7142857142857
134,Therapy,Anne-Marie,69,301,301,301,301,301,301,267.85714285714283
135,misery lake,blackbear,73,301,301,301,301,301,301,268.42857142857144
136,You Signed Up For This,Maisie Peters,76,301,301,301,301,301,301,268.85714285714283
137,Whatever May Come,Lakewood Music,77,301,301,301,301,301,301,269.0
138,Changes,Justin Bieber,78,301,301,301,301,301,301,269.14285714285717
139,Big Conspiracy,J Hus,79,301,301,301,301,301,301,269.2857142857143
140,all the things i never said,Tate McRae,80,301,301,301,301,301,301,269.42857142857144
141,Love Diaries of an Introvert,Tatiana Manaois,81,301,301,301,301,301,301,269.57142857142856
142,SoundMan Vol. 1,Starboy,82,301,301,301,301,301,301,269.7142857142857
143,Please Excuse Me for Being Antisocial,Roddy Ricch,83,301,301,301,301,301,301,269.85714285714283
144,A Good Time,DaVido,84,301,301,301,301,301,301,270.0
145,True 2 Myself,Lil Tjay,85,301,301,301,301,301,301,270.14285714285717
146,FATHER OF 4,Offset,86,301,301,301,301,301,301,270.2857142857143
147,Zulu Man With Some Power,Nasty C,87,301,301,301,301,301,301,270.42857142857144
148,"YP & Azanti, Vol. 1",PsychoYP,88,301,301,301,301,301,301,270.57142857142856
149,Yabasi,Basketmouth,89,301,301,301,301,301,301,270.7142857142857
150,ASTROWORLD,Travis Scott,90,301,301,301,301,301,301,270.85714285714283
151,4 Your Eyez Only,J. Cole,92,301,301,301,301,301,301,271.14285714285717
152,The Life Of Pablo,Kanye West,94,301,301,301,301,301,301,271.42857142857144
153,Era I 2002,Era,95,301,301,301,301,301,301,271.57142857142856
154,Yo Yo Ma - La Voix Du Violoncelle,Yo-Yo Ma,96,301,301,301,301,301,301,271.7142857142857
155,Legacy: The Greatest Hits Collection (Deluxe Edition),Boyz II Men,97,301,301,301,301,301,301,271.85714285714283
156,Alice In Hell,Annihilator,98,301,301,301,301,301,301,272.0
157,Culture III (Quavo's Way),Migos,99,301,301,301,301,301,301,272.14285714285717
158,Confirmation,DennyB,100,301,301,301,301,301,301,272.2857142857143
