rank,album,artist,apple,audiomark,deezer,boom,RT
432,Fully Loaded,Duncan Mighty,500,510,175,520,1315.0
433,Gold,Adekunle Gold,226,510,450,520,1316.0
434,Changes,Justin Bieber,500,510,176,520,1316.0
435,No.6 Collaborations Project,Ed Sheeran,227,510,450,520,1317.0
436,King Of The Wolves,Alpha P,500,510,178,520,1318.0
437,Bianu Kayi Kelee Jehova,Rev. Patty Obassey,500,510,182,520,1322.0
438,Tell Me About Tomorrow,jxdn,232,510,450,520,1322.0
439,Best Of Wande Coal,Wande Coal,500,510,183,520,1323.0
440,The Life Of Pi'erre 5,Pi'erre Bourne,233,510,450,520,1323.0
441,F**k the World,Brent Faiyaz,234,510,450,520,1324.0
442,LOGAN,Emtee,500,510,184,520,1324.0
443,1000 Forms Of Fear,Sia,500,510,185,520,1325.0
444,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,236,510,450,520,1326.0
445,All Of My Best Friends (Acoustic),Hillsong Young & Free,500,510,187,520,1327.0
446,Invasion of Privacy,Cardi B,500,510,188,520,1328.0
447,"Blessed, I Guess",Lil Poppa,238,510,450,520,1328.0
448,evermore (deluxe version),Taylor Swift,239,510,450,520,1329.0
449,First Daze Of Winter,Maleek Berry,500,510,189,520,1329.0
450,Ctrl,SZA,240,510,450,520,1330.0
451,"Tu Veneno Mortal, Vol. 2",Eslabon Armado,241,510,450,520,1331.0
452,For The Night,Pop Smoke,500,510,191,520,1331.0
453,Ghetto Gospel,Rod Wave,243,510,450,520,1333.0
454,AI YoungBoy 2,YoungBoy Never Broke Again,244,510,450,520,1334.0
455,SEN2 KBRN VOL. 1,Eladio Carrión,246,510,450,520,1336.0
456,While We Wait,Kehlani,500,510,197,520,1337.0
457,KIDS SEE GHOSTS,KIDS SEE GHOSTS,500,510,198,520,1338.0
458,Gas God,Lil Jairmy,248,510,450,520,1338.0
459,KG0516 (Apple Music Edition),KAROL G,250,510,450,520,1340.0
460,Palmwine Music,Show Dem Camp,500,510,200,520,1340.0
461,Nobody Is Listening,ZAYN,500,510,201,520,1341.0
462,This One’s for You Too (Deluxe Edition),Luke Combs,251,510,450,520,1341.0
463,If I Know Me,Morgan Wallen,252,510,450,520,1342.0
464,Coup bibamba,Awilo Longomba,500,510,202,520,1342.0
465,Until I Return,YoungBoy Never Broke Again,253,510,450,520,1343.0
466,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,254,510,450,520,1344.0
467,Seguimos Avanzando,Marca MP,255,510,450,520,1345.0
468,Blonde,Frank Ocean,257,510,450,520,1347.0
469,Enjoy Your Life,Lady Donli,500,510,207,520,1347.0
470,Victory Lap,Nipsey Hussle,258,510,450,520,1348.0
471,Thats What They All Say,Jack Harlow,259,510,450,520,1349.0
472,"Only the Generals, Pt. II",Kevin Gates,261,510,450,520,1351.0
473,YHLQMDLG,Bad Bunny,262,510,450,520,1352.0
474,Graduation,Kanye West,263,510,450,520,1353.0
475,"YS Collection, Vol. 1",Logic,264,510,450,520,1354.0
476,T Wayne's World 3,Tion Wayne,500,510,214,520,1354.0
477,Origins (Deluxe),Imagine Dragons,500,510,215,520,1355.0
478,Thunderstorm Sounds,Thunderstorms,265,510,450,520,1355.0
479,Bed of Stone,Asa,500,510,216,520,1356.0
480,Swimming,Mac Miller,266,510,450,520,1356.0
481,Moana (Original Motion Picture Soundtrack),"Lin-Manuel Miranda, Opetaia Foa'i, Mark Mancina & Auli'i Cravalho",267,510,450,520,1357.0
482,Look Up Child,Lauren Daigle,500,510,218,520,1358.0
483,Orange Print,Larry June,268,510,450,520,1358.0
484,Euphoria (Original Score from the HBO Series),Labrinth,269,510,450,520,1359.0
485,Future Nostalgia,Dua Lipa,270,510,450,520,1360.0
486,Only the Generals Gon Understand,EP - Kevin Gates,271,510,450,520,1361.0
487,ABBA Gold,ABBA,500,510,221,520,1361.0
488,CASTLES II,EP - Lil Peep & Lil Tracy,272,510,450,520,1362.0
489,The Boombastic Collection - Best Of Shaggy (International Version),Shaggy,500,510,222,520,1362.0
490,Lover,Taylor Swift,273,510,450,520,1363.0
491,Issa Album,21 Savage,500,510,223,520,1363.0
492,"Wolves & Mustangs, Vol. 1",Alpha P,500,510,224,520,1364.0
493,Rich Off Pints,Icewear Vezzo,275,510,450,520,1365.0
494,Circles (Deluxe),Mac Miller,276,510,450,520,1366.0
495,Future & Juice WRLD Present... WRLD ON DRUGS,Future,500,510,226,520,1366.0
496,Fearless (Taylor's Version),Taylor Swift,277,510,450,520,1367.0
497,DR. EV4L,Young Nudy,280,510,450,520,1370.0
498,Street OT,Olamide,500,510,230,520,1370.0
499,One Day You Will Understand,Mr Eazi,500,510,231,520,1371.0
500,Care Package,Drake,281,510,450,520,1371.0
501,It Was Good Until It Wasn't,Kehlani,282,510,450,520,1372.0
502,monsters,Tom Odell,500,510,232,520,1372.0
503,Maverick City Vol. 3: Pt. 1,Maverick City Music,500,510,233,520,1373.0
504,"Radif Navazi: Homayun, Bayat Esfahan",Hossein Alizadeh,283,510,450,520,1373.0
505,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,500,510,234,520,1374.0
506,Sixtape 2,Blxst & Bino Rideaux,284,510,450,520,1374.0
507,FWM,Tone Stith,500,510,235,520,1375.0
508,Village,Jacob Banks,500,510,236,520,1376.0
509,SZA,SZA,500,510,237,520,1377.0
510,Purgatory,Tyler Childers,288,510,450,520,1378.0
511,Pay the Price,Jaye IV,500,510,238,520,1378.0
512,To Pimp A Butterfly,Kendrick Lamar,500,510,239,520,1379.0
513,"Still Flexin, Still Steppin",YoungBoy Never Broke Again,289,510,450,520,1379.0
514,Radif Navazi: Mahur,Hossein Alizadeh,290,510,450,520,1380.0
515,Same Ol Same Ol,Upchurch,291,510,450,520,1381.0
516,In The Heights (Original Motion Picture Soundtrack),Lin-Manuel Miranda,500,510,242,520,1382.0
517,KIDZ BOP 2021,KIDZ BOP Kids,293,510,450,520,1383.0
518,Baw Baw Black Sheep,Rejjie Snow,500,510,243,520,1383.0
519,DS2 (Deluxe),Future,294,510,450,520,1384.0
520,Fine Line,Harry Styles,295,510,450,520,1385.0
521,Street Sermons (Apple Music Up Next Film Edition),Morray,296,510,450,520,1386.0
522,Man On the Moon III: The Chosen,Kid Cudi,297,510,450,520,1387.0
523,IGOR,"Tyler, The Creator",298,510,450,520,1388.0
524,Watch The Throne (Deluxe),Jay-Z,500,510,248,520,1388.0
525,Believe For It,CeCe Winans,500,510,249,520,1389.0
526,A N N I V E R S A R Y (Deluxe),Bryson Tiller,300,510,450,520,1390.0
527,G.I.H.F.,Rylo Rodriguez,301,510,450,520,1391.0
528,Realer,YoungBoy Never Broke Again,302,510,450,520,1392.0
529,Lucid,Asa,500,510,252,520,1392.0
530,Greatest Hits,Westlife,500,510,253,520,1393.0
531,Kedu America,Chief Stephen Osita Osadebe,304,510,450,520,1394.0
532,Section.80,Kendrick Lamar,500,510,255,520,1395.0
533,ADHD,Joyner Lucas,500,510,256,520,1396.0
534,Sellout,Koe Wetzel,306,510,450,520,1396.0
535,Frozen 2 (Original Motion Picture Soundtrack) [Deluxe Edition],"Kristen Anderson-Lopez & Robert Lopez, Idina Menzel, Kristen Bell & Christophe Beck",307,510,450,520,1397.0
536,DAMN. COLLECTORS EDITION.,Kendrick Lamar,500,510,258,520,1398.0
537,Mansa,MHD,308,510,450,520,1398.0
538,Starting Over,Chris Stapleton,309,510,450,520,1399.0
539,Rollings EP,Kiiwii,500,510,259,520,1399.0
540,The Highlights,The Weeknd,500,510,260,520,1400.0
541,1989,Taylor Swift,310,510,450,520,1400.0
542,Ion Feel Nun,EST Gee,311,510,450,520,1401.0
543,Oṣó,Brymo,312,510,450,520,1402.0
544,Money Can't Buy Happiness,Fredo,500,510,262,520,1402.0
545,"Glee: The Music, The Complete Season Three",Glee Cast,500,510,263,520,1403.0
546,Coochie Chronicles,YN Jay,314,510,450,520,1404.0
547,JESUS IS KING,Kanye West,315,510,450,520,1405.0
548,Perception,NF,500,510,265,520,1405.0
549,Church Soul,Various Artists,500,510,266,520,1406.0
550,17,XXXTENTACION,316,510,450,520,1406.0
551,I'm Him,Kevin Gates,317,510,450,520,1407.0
552,Hozier,Hozier,500,510,268,520,1408.0
553,Camila,Camila Cabello,500,510,269,520,1409.0
554,"Spa Music: Calm Music For Spa, Massage, Yoga, Meditation and Relaxation",Spa Music,319,510,450,520,1409.0
555,Tako Tabo,Alh Basit Aponle Anobi,500,510,271,520,1411.0
556,If You're Reading This It's Too Late,Drake,321,510,450,520,1411.0
557,Die Lit,Playboi Carti,323,510,450,520,1413.0
558,Some Nights,fun.,500,510,273,520,1413.0
559,Different Dude,SL,500,510,274,520,1414.0
560,Die 4 Respect,DDG & OG Parker,324,510,450,520,1414.0
561,F9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,325,510,450,520,1415.0
562,Worship Rise,PV Idemudia,500,510,275,520,1415.0
563,reputation,Taylor Swift,326,510,450,520,1416.0
564,My Beautiful Dark Twisted Fantasy (Deluxe Edition),Kanye West,327,510,450,520,1417.0
565,Letter 4 the Streets,EBK Jaaybo,328,510,450,520,1418.0
566,#NAME?,"Ugh, those feels again - Snoh Aalegra",329,510,450,520,1419.0
567,rare.,Odunsi (The Engine),500,510,279,520,1419.0
568,42,Sech,330,510,450,520,1420.0
569,Jay-Z Unplugged (Live On MTV Unplugged / 2001),Jay-Z,500,510,280,520,1420.0
570,Apeirogon,Anendlessocean,500,510,281,520,1421.0
571,Feed tha Streets,Roddy Ricch,332,510,450,520,1422.0
572,Hidden Figures: The Album,Various Artists,500,510,282,520,1422.0
573,Queen,Nicki Minaj,500,510,283,520,1423.0
574,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,334,510,450,520,1424.0
575,Je Ka Jo (Let Us Dance),Ebenezer Obey,500,510,284,520,1424.0
576,REAPER SZN (Deluxe),YXNG K.A,336,510,450,520,1426.0
577,Time Served (Deluxe),Moneybagg Yo,337,510,450,520,1427.0
578,Under Twenty Five,ENNY,500,510,287,520,1427.0
579,Out of the Box,Sound Sultan,500,510,288,520,1428.0
580,Country Boy,DaBlixx Osha,338,510,450,520,1428.0
581,Pacifico,Surfaces,339,510,450,520,1429.0
582,"Still, Vol. 1",Michael W. Smith,500,510,289,520,1429.0
583,Suffering From Success (Deluxe Version),DJ Khaled,500,510,290,520,1430.0
584,In the Lonely Hour (Drowning Shadows Videos Edition),Sam Smith,340,510,450,520,1430.0
585,Until Death Call My Name Reloaded,YoungBoy Never Broke Again,341,510,450,520,1431.0
586,Hunger - From Our Heart to Yours (Live),Folabi Nuel,500,510,291,520,1431.0
587,Country Again (Side A),Thomas Rhett,342,510,450,520,1432.0
588,Culture II,Migos,343,510,450,520,1433.0
589,Power (Soundtrack from the Starz Original Series),Various Artists,500,510,293,520,1433.0
590,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,500,510,294,520,1434.0
591,Yellow Tape,Key Glock,344,510,450,520,1434.0
592,Confessions of a Dangerous Mind,Logic,500,510,295,520,1435.0
593,Red,Taylor Swift,345,510,450,520,1435.0
594,Soyoyo,Musiliu Haruna Ishola,346,510,450,520,1436.0
595,A ROCK,HARDY,347,510,450,520,1437.0
596,Hotel Diablo,Machine Gun Kelly,500,510,298,520,1438.0
597,L.I.F.E,Leaving an Impact for Eternity (Deluxe Edition) - Burna Boy,348,510,450,520,1438.0
598,Frozen (Original Motion Picture Soundtrack),"Kristen Anderson-Lopez & Robert Lopez, Idina Menzel, Kristen Bell & Christophe Beck",349,510,450,520,1439.0
599,Forever,Popcaan,350,510,450,520,1440.0
600,The Sparrow and the Crow,William Fitzsimmons,500,510,300,520,1440.0
601,My Struggle,Unfoonk & Young Stoner Life,351,510,450,520,1441.0
602,Remembering: Carman,Carman,500,510,301,520,1441.0
603,19,MHD,500,510,302,520,1442.0
604,Artist,A Boogie wit da Hoodie,353,510,450,520,1443.0
605,dont smile at me,Billie Eilish,500,510,303,520,1443.0
606,Eclectic,On Pointe,500,510,304,520,1444.0
607,Distant Relatives (Bonus Track Version),"Nas & Damian ""Jr. Gong"" Marley",354,510,450,520,1444.0
608,Channel ORANGE,Frank Ocean,355,510,450,520,1445.0
609,Rudeboy Hits Vol.1,Rudeboy,500,510,305,520,1445.0
610,Pop Remixes,Various Artists,500,510,307,520,1447.0
611,Palmwine Music 2,Show Dem Camp,500,510,308,520,1448.0
612,RED EYE,Victor AD,500,510,309,520,1449.0
613,Friday Night Lights,J. Cole,500,510,310,520,1450.0
614,High School Musical,Various Artists,500,510,311,520,1451.0
615,Future Bass Trends,Various Artists,500,510,312,520,1452.0
616,Humble Beginnings,Leoleay,500,510,313,520,1453.0
617,Ebenezer Obey in London,Ebenezer Obey,500,510,314,520,1454.0
618,The Slim Shady LP (Expanded Edition),Eminem,500,510,315,520,1455.0
619,I Feel Good,James Brown,500,510,318,520,1458.0
620,The Sound Of Music (50th Anniversary Edition),Rodgers & Hammerstein,500,510,320,520,1460.0
621,Heart Break Kodak (HBK),Kodak Black,500,510,322,520,1462.0
622,are we?,slenderbodies,500,510,323,520,1463.0
623,CKay The First,CKay,500,510,324,520,1464.0
624,Music (Songs From And Inspired By The Motion Picture),Sia,500,510,325,520,1465.0
625,Shy Boy Wild Boy,TeekayBadBoy,500,510,327,520,1467.0
626,the harvest,NA,500,510,450,29,1467.25
627,Love Yourself: 'Answer',BTS,500,510,328,520,1468.0
628,kairos,NA,500,510,450,35,1468.75
629,born of god,NA,500,510,450,36,1469.0
630,Unearthly Vibrations,Warsheep,500,510,330,520,1470.0
631,Red Pill Blues,Maroon 5,500,510,331,520,1471.0
632,you have done me well,NA,500,510,450,44,1471.0
633,Sing Out With One Voice (Live),Ron Kenoly,500,510,332,520,1472.0
634,One,Maher Zain,500,510,333,520,1473.0
635,the life and times of 50th birthday edition,NA,500,510,450,52,1473.0
636,Triple Best Of,Wayne Shorter,500,510,334,520,1474.0
637,mafia culture,NA,500,510,450,57,1474.25
638,Deezer Sessions,John Legend,500,510,335,520,1475.0
639,Spirit of Love,Majek Fashek & The Prisoners of Conscience,500,510,336,520,1476.0
640,,NA,500,510,450,65,1476.25
641,you are great,NA,500,510,450,66,1476.5
642,this god is too good,NA,500,510,450,67,1476.75
643,"Jagz Nation, Vol.1: Thy Nation Come",Jesse Jagz,500,510,337,520,1477.0
644,country moods,NA,500,510,450,68,1477.0
645,the playmaker,NA,500,510,450,69,1477.25
646,next level,NA,500,510,450,70,1477.5
647,Supermarket (Soundtrack),Logic,500,510,338,520,1478.0
648,The Hate U Give (Original Motion Picture Soundtrack),Various Artists,500,510,339,520,1479.0
649,kapacity,NA,500,510,450,78,1479.5
650,hymnal,NA,500,510,450,79,1479.75
651,chiomalized,NA,500,510,450,80,1480.0
652,coast to coast,NA,500,510,450,81,1480.25
653,Pavarotti & Friends for War Child,Luciano Pavarotti,500,510,341,520,1481.0
654,gift of life,NA,500,510,450,85,1481.25
655,the classics,NA,500,510,450,86,1481.5
656,by special request vol. 2,NA,500,510,450,87,1481.75
657,about 30,NA,500,510,450,88,1482.0
658,Game Over,Dave,500,510,342,520,1482.0
659,Midnight Train,Sauti Sol,500,510,343,520,1483.0
660,warriors,NA,500,510,450,93,1483.25
661,faith is rising,NA,500,510,450,94,1483.5
662,2 TIMES A GUY,Reggie,500,510,344,520,1484.0
663,best of the best,NA,500,510,450,96,1484.0
664,chris tomlin & friends: summer ep,NA,500,510,450,100,1485.0
665,The Great Minimum,Tow'rs,500,510,345,520,1485.0
