rank,album,artist,apple,audiomark,deezer,boom,RT
444,Best Of 50 Cent,50 Cent,500,510,260,520,1400.0
445,"Codename, Vol. 1",Dremo,500,510,261,520,1401.0
446,B4 The Storm,Internet money,500,510,262,520,1402.0
447,The Lion King: The Gift,Beyoncé,500,510,264,520,1404.0
448,Lagos Nawa!,Olamide,500,510,265,520,1405.0
449,"Life is Eazi, Vol. 2 - Lagos To London",Mr Eazi,500,510,267,520,1407.0
450,Unorthodox Jukebox,Bruno Mars,500,510,269,520,1409.0
451,let there be light.,Hillsong Worship,500,510,270,520,1410.0
452,Bad Vibes Forever,XXXTentacion,500,510,273,520,1413.0
453,Songs 4 Worship: My Redeemer Lives,Various Artists,500,510,274,520,1414.0
454,Scaled And Icy,Twenty One Pilots,500,510,275,520,1415.0
455,Tradition,9ice,500,510,277,520,1417.0
456,My Worlds,Justin Bieber,500,510,278,520,1418.0
457,Eyan Mayweather,Olamide,500,510,280,520,1420.0
458,Lifestyle The Ep,Au Pro,500,510,281,520,1421.0
459,Just In Case,Russ,500,510,282,520,1422.0
460,My Beautiful Dark Twisted Fantasy,Kanye West,500,510,283,520,1423.0
461,JACKBOYS,JACKBOYS,500,510,284,520,1424.0
462,Plastic Hearts,Miley Cyrus,500,510,285,520,1425.0
463,Heaven & Hell,Ava Max,500,510,286,520,1426.0
464,NASIR,Nas,500,510,290,520,1430.0
465,The People Tour: Live from Madison Square Garden,Hillsong UNITED,500,510,291,520,1431.0
466,Only Honest On The Weekend,Becky Hill,500,510,292,520,1432.0
467,In My Own Words,Ne-Yo,500,510,293,520,1433.0
468,QUAVO HUNCHO,Quavo,500,510,294,520,1434.0
469,Slow Dance,AJ Mitchell,500,510,295,520,1435.0
470,Suicide Squad: The Album,Various Artists,500,510,296,520,1436.0
471,Ultimate Collection,Don Moen,500,510,298,520,1438.0
472,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,500,510,300,520,1440.0
473,"Chronicles of Magik, Vol. 2",Wondamagik,500,510,301,520,1441.0
474,crybaby,Lil Peep,500,510,302,520,1442.0
475,SoulFro,Mannywellz,500,510,303,520,1443.0
476,Death B4 Dishoner Loyalty over Everything,Seddy Hendrinx,500,510,305,520,1445.0
477,I'm Up,Young Thug,500,510,306,520,1446.0
478,Son Of The Lion,Benjiszzy Zaakii,500,510,308,520,1448.0
479,Steel Human,NoCap,500,510,310,520,1450.0
480,3 THE HARD WAY,Desiigner,500,510,311,520,1451.0
481,CESAR,Eli Fross,500,510,312,520,1452.0
482,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),Burna Boy,500,510,313,520,1453.0
483,Alabaster Box,CeCe Winans,500,510,314,520,1454.0
484,Heaven Or Hell,Don Toliver,500,510,315,520,1455.0
485,Made In The Pyrex,Digga D,500,510,316,520,1456.0
486,Sleepy Hallow Presents: Sleepy For President,Sleepy Hallow,500,510,317,520,1457.0
487,Yeezus,Kanye West,500,510,318,520,1458.0
488,"Neo Soul Beats, Vol. 1 (Relax Session)",M.Fasol,500,510,319,520,1459.0
489,ABBA Gold,ABBA,500,510,320,520,1460.0
490,magna cum laude,NA,500,510,450,3,1460.75
491,The Hill,Travis Greene,500,510,322,520,1462.0
492,everything means nothing,blackbear,500,510,323,520,1463.0
493,NAV,NAV,500,510,324,520,1464.0
494,Deezer Sessions,Ed Sheeran,500,510,326,520,1466.0
495,too faithful,NA,500,510,450,26,1466.5
496,Which Way is Forward?,Obongjayar,500,510,327,520,1467.0
497,Beyond Wishes,Izik Gyang,500,510,328,520,1468.0
498,Never Say Never,Brandy,500,510,329,520,1469.0
499,born of god,NA,500,510,450,37,1469.25
500,YYZ-LAX,Smiley,500,510,330,520,1470.0
501,before the chaos,NA,500,510,450,40,1470.0
502,vibrator,NA,500,510,450,42,1470.5
503,SOMBRAS (SHADES),Oluwateemzy,500,510,331,520,1471.0
504,technicolor,Covet,500,510,332,520,1472.0
505,the life and times of 50th birthday edition,NA,500,510,450,49,1472.25
506,Parked Car Convos,Kaash Paige,500,510,333,520,1473.0
507,you have done me well,NA,500,510,450,52,1473.0
508,flavour of africa,NA,500,510,450,55,1473.75
509,ANGLICAN EP,Frank Edwards,500,510,334,520,1474.0
510,Pain is Temporary,Bankrol Hayden,500,510,335,520,1475.0
511,omo charlie champagne vol. i,NA,500,510,450,62,1475.5
512,barry back the,NA,500,510,450,64,1476.0
513,Spiral: From The Book of Saw Soundtrack,21 Savage,500,510,336,520,1476.0
514,kingdom now,NA,500,510,450,67,1476.75
515,Celia,Tiwa Savage,500,510,337,520,1477.0
516,11 eleven,NA,500,510,450,70,1477.5
517,xc3x8crxc3x8c,NA,500,510,450,71,1477.75
518,you are great,NA,500,510,450,72,1478.0
519,country moods,NA,500,510,450,76,1479.0
520,Die 4 Respect,DDG,500,510,339,520,1479.0
521,this god is too good,NA,500,510,450,78,1479.5
522,Send Them To Coventry,Pa Salieu,500,510,340,520,1480.0
523,xc3x8cmxc3xbaxe1xb9xa3xe1xbaxb9!,NA,500,510,450,84,1481.0
524,feed tha streets ii,NA,500,510,450,85,1481.25
525,the playmaker,NA,500,510,450,87,1481.75
526,the harvest,NA,500,510,450,88,1482.0
527,Greatest Hits,Lighthouse Family,500,510,342,520,1482.0
528,the spirit of light,NA,500,510,450,89,1482.25
529,hymnal,NA,500,510,450,90,1482.5
530,Reece Effect,A-Reece,500,510,343,520,1483.0
531,mwwu,NA,500,510,450,92,1483.0
532,by special request vol. 2,NA,500,510,450,93,1483.25
533,mafia culture,NA,500,510,450,95,1483.75
534,"Projeto Dance: Funaná & Batuku, Vol.1",Various Artists,500,510,344,520,1484.0
535,coast to coast,NA,500,510,450,100,1485.0
536,Sick Six,DaBlixx Osha,500,510,345,520,1485.0
537,Listen,David Guetta,500,510,346,520,1486.0
538,American Teen,Khalid,500,510,347,520,1487.0
539,DAYSTAR,Tory Lanez,500,510,348,520,1488.0
540,Slime Season,Young Thug,500,510,349,520,1489.0
541,Some Nights,fun.,500,510,350,520,1490.0
542,2021 Fitness Playlist,Cardio Workout,500,510,351,520,1491.0
543,Uno Uno,Dezzie,500,510,352,520,1492.0
544,Hozier,Hozier,500,510,353,520,1493.0
545,L.O.D.,Desiigner,500,510,354,520,1494.0
546,The Beautiful & Damned,G-Eazy,500,510,355,520,1495.0
547,Celine Dion Greatest Hits,Almanac,500,510,356,520,1496.0
548,Lion of Judah,Phil Thompson,500,510,357,520,1497.0
549,Love Playlist,Travis Greene,500,510,358,520,1498.0
550,Konnichiwa,Skepta,500,510,359,520,1499.0
551,Speak Your Mind (Deluxe),Anne-Marie,500,510,360,520,1500.0
552,"LABRINTH, SIA & DIPLO PRESENT... LSD (feat. Sia, Diplo & Labrinth)",LSD,500,510,361,520,1501.0
553,Heart. Passion. Pursuit.,Tasha Cobbs Leonard,500,510,362,520,1502.0
554,rare.,Odunsi (The Engine),500,510,363,520,1503.0
555,Royalty (Deluxe Version),Chris Brown,500,510,364,520,1504.0
556,Gombo salsa,Africando,500,510,365,520,1505.0
557,The Pains Of Growing,Alessia Cara,500,510,366,520,1506.0
558,Madden NFL 22 Soundtrack,EA Sports Madden NFL,500,510,368,520,1508.0
559,The Boombastic Collection - Best Of Shaggy (International Version),Shaggy,500,510,369,520,1509.0
560,The Better Life (Deluxe Edition),3 Doors Down,500,510,370,520,1510.0
561,"Sometimes It's Something, Sometimes It's Nothing at All",Passenger,500,510,372,520,1512.0
562,Maverick City Vol. 2,Maverick City Music,500,510,373,520,1513.0
563,The Very Best Of UB40,UB40,500,510,374,520,1514.0
564,HOFFA,Dave East,500,510,375,520,1515.0
565,Soyoyo,Musiliu Haruna Ishola,500,510,376,520,1516.0
566,Look Up Child,Lauren Daigle,500,510,377,520,1517.0
567,Untourable Album,Men I Trust,500,510,378,520,1518.0
