rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
127,Greatest Lord,SINACH,138,131,131,133,133,127,172,137.85714285714286
128,RESTLESS II,Simi,143,146,146,119,119,143,154,138.57142857142858
129,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,133,149,149,139,139,142,133,140.57142857142858
130,Anloga Junction,Stonebwoy,136,153,153,130,130,148,143,141.85714285714286
131,We All Shine,YNW Melly,128,137,137,134,134,180,159,144.14285714285714
132,Top Shotta,NLE Choppa,401,113,113,129,129,112,101,156.85714285714286
133,Slime Language 2,"Young Stoner Life, Young Thug & Gunna",90,128,128,401,175,130,111,166.14285714285714
134,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A  Beats,149,130,130,127,127,401,134,171.14285714285714
135,Lost Child,NUSKI2SQUAD,401,150,150,140,140,98,129,172.57142857142858
136,Yabasi,Basketmouth,124,116,116,401,154,172,132,173.57142857142858
137,Born Fi Dis (Prelude),Vybz Kartel,127,120,120,401,158,171,156,179.0
138,Seed,Gyakie,145,143,143,401,172,144,149,185.28571428571428
139,Honorable,Hotkid,140,158,158,401,145,147,164,187.57142857142858
140,My Letter To You Riddim,Various Artists,70,75,75,401,148,156,401,189.42857142857142
141,Taste EP,Nandy,139,173,173,142,142,177,401,192.42857142857142
142,Aje (The Mixtape),Jaywon,168,174,174,401,170,139,142,195.42857142857142
143,CITIZEN OF THE WORLD,King Perryy,163,159,159,401,168,164,174,198.28571428571428
144,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)",126,401,401,121,121,102,151,203.28571428571428
145,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur,401,123,123,138,138,140,401,209.14285714285714
146,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)",137,142,142,401,401,120,145,212.57142857142858
147,God Is King,Kimali Smith,148,148,148,123,123,401,401,213.14285714285714
148,Trench Baby (Deluxe Edition),Lil Zay Osama,153,133,133,401,144,133,401,214.0
149,Trench Baby,Lil Zay Osama,159,140,140,401,152,401,141,219.14285714285714
150,The Mayor of Lagos,Mayorkun,161,166,166,401,401,165,122,226.0
151,Good News,Megan Thee Stallion,107,401,401,93,93,88,401,226.28571428571428
152,Rora,Reekado Banks,172,160,160,401,156,149,401,228.42857142857142
153,YOU,Ali Gatie,147,172,172,401,167,401,155,230.71428571428572
154,CTV3: Cool Tape Vol. 3,Jaden,150,157,157,401,401,175,175,230.85714285714286
155,Living In History,Jackboy,162,167,167,401,159,401,160,231.0
156,Kut Da Fan On,HOTBOII,165,169,169,401,163,401,170,234.0
157,Shiesty Season - Spring Deluxe,Pooh Shiesty,401,119,119,401,401,85,123,235.57142857142858
158,Afrodisíaco,Rauw Alejandro,401,139,139,401,401,134,138,250.42857142857142
159,Loyalty Over Royalty (Deluxe),CJ,155,144,144,401,401,159,401,257.85714285714283
160,Heat Of The Moment,Tink,401,154,154,401,149,401,146,258.0
161,A Boy From Tandale,Diamond Platnumz,401,141,141,401,160,401,167,258.85714285714283
162,The Idea Of Her,Ali Gatie,146,163,163,401,146,401,401,260.14285714285717
163,RoadToCDK,Zlatan,166,156,156,401,147,401,401,261.14285714285717
164,Kairos,Steve Crown,401,165,165,401,155,157,401,263.57142857142856
165,Ecstasy,Lil Kesh,158,162,162,401,166,401,401,264.42857142857144
166,Afro Series,Terri,401,168,168,401,171,150,401,265.7142857142857
167,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu,171,401,401,401,162,161,168,266.42857142857144
168,The House Is Burning,Isaiah Rashad,401,171,171,401,151,174,401,267.14285714285717
169,Pyrex Picasso,Benny The Butcher,401,401,401,73,73,154,401,272.0
170,Wildboy,Calboy,134,401,401,401,401,135,158,290.14285714285717
171,Amazing Grace,MEDIKAL,154,401,401,401,401,123,169,292.85714285714283
172,Too Late Too Lit,KDDO,152,401,401,401,401,155,144,293.57142857142856
173,6locc 6a6y,Lil Loaded,401,145,145,401,401,401,162,293.7142857142857
174,All On Feelings EP,OT KinG,401,401,401,401,143,152,171,295.7142857142857
175,Misunderstood,JayDaYoungan,157,161,161,401,401,401,401,297.57142857142856
176,Black Love,Sarkodie,401,152,152,401,401,401,176,297.7142857142857
177,PERFECT PICTURE,Dremo,401,401,401,401,165,168,150,298.14285714285717
178,Big Grim Reaper,Big Scarr,160,164,164,401,401,401,401,298.85714285714283
179,!,Trippie Redd,401,401,401,401,173,158,161,299.42857142857144
180,Built For Whatever,Tee Grizzley,164,401,401,401,401,162,166,299.42857142857144
181,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More",401,175,175,401,401,153,401,301.0
182,Drip Or Drown 2,Gunna,401,401,401,401,157,179,173,301.85714285714283
183,38 Baby 2,YoungBoy Never Broke Again,151,401,401,401,401,401,153,329.85714285714283
184,Goat Talk 3,Boosie Badazz,144,401,401,401,164,401,401,330.42857142857144
185,Only The Generals Part II,Kevin Gates,401,155,155,401,401,401,401,330.7142857142857
186,Table For Two,Korede Bello,401,401,401,401,401,166,152,331.85714285714283
187,Thug Melodies,Soldier Kidd,156,401,401,401,401,176,401,333.85714285714283
188,Empress,Yemi Alade,401,170,170,401,401,401,401,335.0
189,Heaven Or Hell,Don Toliver,401,401,401,401,169,173,401,335.2857142857143
190,Water & Garri,Tiwa Savage,401,401,401,401,401,401,24,347.14285714285717
191,Just A Matter of Slime,YNW Melly,401,401,401,401,401,401,43,349.85714285714283
192,"Scorpion, Vol. 2",Jizzle,401,401,401,401,401,401,71,353.85714285714283
193,New Season,Chidinma,401,401,401,401,401,401,74,354.2857142857143
194,Redemption song,Corizo,401,401,401,401,401,401,98,357.7142857142857
195,Champagne Room,Koncept,401,401,401,401,401,138,401,363.42857142857144
196,OSAMA,MO3,401,401,401,401,401,401,148,364.85714285714283
197,Cray Cray,Crayon,401,401,401,401,401,151,401,365.2857142857143
198,Bo Jackson,Boldy James & The Alchemist,401,401,401,401,153,401,401,365.57142857142856
199,Building Bridges,Smallgod,401,401,401,401,401,160,401,366.57142857142856
200,Lucille's Grandson,Kevo Muney,401,401,401,401,161,401,401,366.7142857142857
201,Wish Me Well 3,YFN Lucci,401,401,401,401,401,163,401,367.0
202,One and Only,Sheff G,401,401,401,401,401,167,401,367.57142857142856
203,Kpanlogo,Darkovibes,167,401,401,401,401,401,401,367.57142857142856
204,Bill Israel,Kodak Black,169,401,401,401,401,401,401,367.85714285714283
205,Legendary,Tyga,401,401,401,401,401,169,401,367.85714285714283
206,Loyalty Over Royalty,CJ,401,401,401,401,401,170,401,368.0
207,Original Copy,Cuppy,170,401,401,401,401,401,401,368.0
208,Outside,Burna Boy,173,401,401,401,401,401,401,368.42857142857144
209,Afro Streets,Rexxie,401,401,401,401,174,401,401,368.57142857142856
210,The Unluccy Luccy Kid,Sheff G,401,401,401,401,401,178,401,369.14285714285717
