Position,artist,album
144,Blxst,No Love Lost (Deluxe)
145,M.I Abaga,MI 2: The Movie
146,Sound Sultan,The (Compulsory) Text-Book
147,Jorja Smith,Be Right Back
148,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
149,Sia,This Is Acting (Deluxe Version)
150,The Weeknd,Starboy
151,Drake,More Life
152,Summer Walker,Over It
153,Internet Money,B4 The Storm
154,Lil Durk,Signed to the Streets 3
155,Moses Bliss,Too Faithful
156,Post Malone,Stoney (Deluxe)
157,Sound Sultan,"Me, My Mouth & Eye"
158,Khalid,Free Spirit
159,Sound Sultan,8th Wondah
160,Gunna,Drip Season 3 (Deluxe)
161,Kendrick Lamar,DAMN.
162,King Von,Welcome to O'Block
163,Stormzy,Heavy Is The Head
164,Brymo,Oṣó
165,KiDi,The Golden Boy
166,PsychoYP & Azanti,"YP & Azanti, Vol. 1"
167,Dunsin Oyekan,Kingdom Now
168,Rihanna,ANTI (Deluxe)
169,Travis Scott,Birds in the Trap Sing McKnight
170,Young Thug,So Much Fun (Deluxe)
171,Tory Lanez,PLAYBOY
172,Rod Wave,Pray 4 Love (Deluxe)
173,42 Dugg,Free Dem Boyz
174,Abra Cadabra,Mixed Emotions - EP
175,Maverick City Music,Maverick City Vol. 3 Part 1
176,Kodak Black,Painting Pictures
177,Skepta,Ignorance Is Bliss
178,Drake,Views
179,Lil5ive,Dreams & Imaginations - EP
180,Spinall,"Afromix, Ep. 1 (DJ Mix)"
181,Jhené Aiko,Chilombo (Deluxe Video Version)
182,Lil Tjay,True 2 Myself
183,Zinoleesky,Chrome - EP
184,Pop Smoke,Meet the Woo
185,Simi,Simisola (Deluxe)
186,Future,Future Hndrxx Presents: The WIZRD
187,Pooh Shiesty,Shiesty Season - Spring Deluxe
188,Future,HNDRXX
189,JACKBOYS & Travis Scott,JACKBOYS
190,Tope Alabi & Ty Bello,The Spirit of Light
191,Meek Mill,Championships
192,Toosii,Thank You For Believing
193,Pa Salieu,Send Them To Coventry
194,Lil Baby,Street Gossip
195,Lil Wayne,Tha Carter V (Deluxe)
196,Unfoonk & Young Stoner Life,My Struggle
197,K1 De Ultimate,Fuji the Sound - EP
198,21 Savage,i am > i was (Deluxe)
199,Burna Boy,Redemption
200,Playboi Carti,Whole Lotta Red
