Position,artist,album
86,SAINt JHN,While the World Was Burning
87,KSI,All Over The Place (Platinum VIP Edition)
88,Dagizah,Zero Your Mind - EP
89,Abra Cadabra,Product of My Environment
90,Amaarae,THE ANGEL YOU DON'T KNOW
91,Juice WRLD,Death Race for Love
92,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
93,Kodak Black,Haitian Boy Kodak
94,Toosii,Platinum Heart (Deluxe)
95,Peruzzi,Rum & Boogie
96,Young Thug,BEAUTIFUL THUGGER GIRLS
97,Oxlade,OXYGENE - EP
98,Post Malone,Hollywood's Bleeding
99,Central Cee,Wild West
100,Show Dem Camp,The Palmwine Express
101,Sam Smith,Love Goes
102,Polo G,Die a Legend
103,Drake,Dark Lane Demo Tapes
104,J. Cole,2014 Forest Hills Drive
105,Future,High Off Life
106,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
107,YoungBoy Never Broke Again,Top
108,H.E.R.,Back of My Mind (Apple Music Edition)
109,KDDO,TOO LATE TOO LIT (EP)
110,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
111,Maverick City Music,Jubilee: Juneteenth Edition
112,MohBad,Light
113,Nasty C,Zulu Man With Some Power
114,Nicki Minaj,Beam Me Up Scotty
115,Ayra Starr,Ayra Starr - EP
116,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
117,Roddy Ricch,Feed Tha Streets ll
118,Skepta,Ignorance Is Bliss
119,Brymo,Yellow
120,Victony,Saturn - EP
121,Moneybagg Yo,A Gangsta's Pain
122,DARKOO,2 in 1
123,Drake,Scorpion
124,Erigga,Before the Chaos-EP
125,Nathaniel Bassey,The King Is Coming
126,Jon Bellion,The Human Condition
127,Lil Tjay,Destined 2 Win
128,Santi,Mandy & The Jungle
129,Dave East & Harry Fraud,HOFFA
130,21 Savage & Metro Boomin,SAVAGE MODE II
131,Beyoncé,The Lion King: The Gift [Deluxe Edition]
132,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
133,Adekunle Gold,"Afro Pop, Vol. 1"
134,Nasty C,Strings and Bling
135,Drake,Views
136,Jeriq,Hood Boy Dreams - EP
137,Balloranking,Zero Panic - EP
138,Tope Alabi,Yes and Amen
139,Blxst,No Love Lost (Deluxe)
140,Kodak Black,Dying to Live
141,SAINt JHN,Collection One
142,B Young,Differences
143,Meek Mill,Wins & Losses (Deluxe)
144,J Hus,Common Sense
145,Kanye West,The Life of Pablo
146,Dremo & Jeriq,Ea$t N We$t - EP
147,Kanye West,JESUS IS KING
148,NSG,Roots
149,Young M.A,Off the Yak
150,Agorsor,Hugadem
151,Maroon 5,JORDI (Deluxe)
152,Khalid,Free Spirit
153,The Weeknd,Beauty Behind the Madness
154,Jhené Aiko,Chilombo (Deluxe Video Version)
155,42 Dugg,Free Dem Boyz
156,Khalid,American Teen
157,Sola Allyson,ÌRÌ (The Album Live)
158,Various Artists,Budweiser (Remix)
159,Brymo,Oṣó
160,Drake,More Life
161,Stormzy,Heavy Is The Head
162,M.I Abaga,MI 2: The Movie
163,Mizzle,In The Dark
164,AURORA,All My Demons Greeting Me as a Friend
165,Tory Lanez,PLAYBOY
166,"Tyler, The Creator",CALL ME IF YOU GET LOST
167,Mannywellz,Mirage
168,Kendrick Lamar,DAMN.
169,Sia,This Is Acting (Deluxe Version)
170,Maverick City Music,Maverick City Vol. 3 Part 1
171,Gunna,Drip Season 3 (Deluxe)
172,Young Thug,So Much Fun (Deluxe)
173,Young Dolph & Paper Route Empire,PAPER ROUTE iLLUMINATi
174,Ariana Grande,Positions (Deluxe Edition)
175,21 Savage,i am > i was (Deluxe)
176,50 Cent,Get Rich or Die Tryin
177,Don Toliver,Heaven Or Hell
178,Timaya,Gratitude
179,Post Malone,beerbongs & bentleys
180,Phil Thompson,Lion of Judah
181,Future,HNDRXX
182,JACKBOYS & Travis Scott,JACKBOYS
183,Lil Durk,Signed to the Streets 3
184,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
185,Offset,FATHER OF 4
186,Asa,ASA (Asha) [Deluxe Edition]
187,Moses Bliss,Too Faithful
188,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
189,Various Artists,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack)
190,XXXTENTACION,?
191,BadboyMarz,Mars - EP
192,Drake,Nothing Was the Same (Deluxe)
193,Summer Walker,Over It
194,King Perryy,Citizen of the World
195,The Weeknd,Starboy
196,Lil Tjay,True 2 Myself
197,Roddy Ricch,Feed tha Streets
198,Burna Boy,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition)
199,Simi,Simisola (Deluxe)
200,Tope Alabi & Ty Bello,The Spirit of Light
