rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
44,Ori - Barry Jhay,Barry Jhay,48,48,48,48,48,43,43,46.57142857142857
45,Prayer - HotKid,HotKid,47,47,47,47,47,47,47,47.0
46,Epo - Davido,Davido,49,49,49,49,49,48,48,48.714285714285715
47,If No Be You (feat. Mayorkun) - Jamopyper,Jamopyper,50,50,50,50,50,50,50,50.0
48,KPK (Ko Por Ke) (Official Music Video) (feat. Mohbad & Sho Madjozi) - Rexxie,Rexxie,9,201,201,9,9,11,11,64.42857142857143
49,Lesse passe - Bella Shmurda,Bella Shmurda,35,35,35,35,35,201,201,82.42857142857143
50,Cho Cho (feat. Davido & Mayorkun) - Zlatan,Zlatan,45,45,45,45,45,201,201,89.57142857142857
51,Rihanna - The Kazez,The Kazez,201,201,201,201,201,6,6,145.28571428571428
52,KPK (Ko Por Ke) (Official Music Video) (feat. Sho Madjozi & Mohbad) - Rexxie,Rexxie,201,9,9,201,201,201,201,146.14285714285714
53,Kilamiti - Fabian Blu,Fabian Blu,201,201,201,201,201,13,13,147.28571428571428
