Position,song,artist,album
81,Dior,Pop Smoke,Meet The Woo
82,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App
83,Fendi (feat. Joeboy),"Blaqbonez, Joeboy",Sex Over Love
84,Ball If I Want To,DaBaby,Ball If I Want To
85,Light It Up,"Migos, Pop Smoke",Culture III
86,Lemonade,"Internet money, Gunna, Don Toliver, NAV",Lemonade
87,Celebrate Me,Patoranking,Celebrate Me
88,All My Life (feat. Oxlade),"M.I Abaga, Oxlade",All My Life (feat. Oxlade)
89,Ruger,Ruger,PANDEMIC
90,Voice of the Heroes,"Lil Baby, Lil Durk",The Voice of the Heroes
91,Rise Of The Underdogs 2,"Show Dem Camp, Tomi Thomas",Rise Of The Underdogs 2
92,Korope,"Lil Kesh, Naira Marley",Korope
93,Bad Influence,Omah lay,Bad Influence
94,Ginger Me,Rema,Ginger Me
95,Calling My Phone,"Lil Tjay, 6lack",Calling My Phone
96,Reckless,Wizkid,Made In Lagos
97,Way Too Big,Burna Boy,Twice As Tall
98,Verified,"Laycon, Mayorkun",...Shall We Begin...
99,Sere (Remix),"Spinall, Fireboy Dml, 6lack",Sere (Remix)
100,Bad Habits,Ed Sheeran,Bad Habits
