rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
210,Omo Charlie Champagne Vol. 1,Simi,53,301,301,301,301,301,301,265.57142857142856
211,Only The Family - Lil Durk Presents: Loyal Bros,Only The Family,301,301,54,301,301,301,301,265.7142857142857
212,Take Care (Deluxe),Drake,54,301,301,301,301,301,301,265.7142857142857
213,"Me, My Mouth & Eye",Sound Sultan,301,54,301,301,301,301,301,265.7142857142857
214,T Wayne\u2019s World 3,Tion Wayne,301,301,301,301,301,301,55,265.85714285714283
215,Origins (Deluxe),Imagine Dragons,55,301,301,301,301,301,301,265.85714285714283
216,Bed of Stone,A\u1e63a,301,301,301,301,301,55,301,265.85714285714283
217,Asa (Asha),A\u1e63a,301,55,301,301,301,301,301,265.85714285714283
218,Look Up Child,Lauren Daigle,301,301,301,301,301,301,56,266.0
219,Scorpion,Drake,56,301,301,301,301,301,301,266.0
220,The Gospel of the Kingdom,Dunsin Oyekan,301,301,56,301,301,301,301,266.0
221,ABBA Gold,ABBA,301,56,301,301,301,301,301,266.0
222,The Boombastic Collection - Best Of Shaggy (International Version),Shaggy,301,301,301,301,301,301,57,266.14285714285717
223,Issa Album,21 Savage,58,301,301,301,301,301,301,266.2857142857143
224,"Wolves & Mustangs, Vol. 1",Alpha P,301,301,58,301,301,301,301,266.2857142857143
225,No Bad Songz,Kizz Daniel,301,301,301,301,301,59,301,266.42857142857144
226,Future & Juice WRLD Present... WRLD ON DRUGS,Future,301,301,301,301,301,60,301,266.57142857142856
227,ye,Kanye West,301,60,301,301,301,301,301,266.57142857142856
228,beerbongs & bentleys,Post Malone,301,301,301,301,301,61,301,266.7142857142857
229,In The Dark,MiZZle,61,301,301,301,301,301,301,266.7142857142857
230,Street OT,Olamide,301,301,301,301,301,62,301,266.85714285714283
231,One Day You Will Understand,Mr Eazi,301,301,63,301,301,301,301,267.0
232,monsters,Tom Odell,301,63,301,301,301,301,301,267.0
233,"Maverick City Music, Vol. 3: Pt. 1",Maverick City Music,63,301,301,301,301,301,301,267.0
234,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,301,301,64,301,301,301,301,267.14285714285717
235,FWM,Tone Stith,64,301,301,301,301,301,301,267.14285714285717
236,Village,Jacob Banks,301,301,65,301,301,301,301,267.2857142857143
237,SZA,SZA,301,301,301,301,301,65,301,267.2857142857143
238,Pay the Price,Jaye IV,301,65,301,301,301,301,301,267.2857142857143
239,To Pimp A Butterfly,Kendrick Lamar,301,301,301,301,301,66,301,267.42857142857144
240,When It's All Said And Done... Take Time,Giveon,301,301,301,301,301,301,66,267.42857142857144
241,Dying to Live,Kodak Black,301,301,66,301,301,301,301,267.42857142857144
242,In The Heights (Original Motion Picture Soundtrack),Lin-Manuel Miranda,301,66,301,301,301,301,301,267.42857142857144
243,Baw Baw Black Sheep,Rejjie Snow,68,301,301,301,301,301,301,267.7142857142857
244,Street Gossip,Lil Baby,301,301,68,301,301,301,301,267.7142857142857
245,My Turn (Deluxe),Lil Baby,301,301,301,301,301,301,69,267.85714285714283
246,Destined 2 Win,Lil Tjay,301,70,301,301,301,301,301,268.0
247,SoundGod Fest Reloaded,Runtown,301,71,301,301,301,301,301,268.14285714285717
248,Watch The Throne (Deluxe),Jay-Z,301,301,71,301,301,301,301,268.14285714285717
249,Believe For It,CeCe Winans,301,301,301,301,301,71,301,268.14285714285717
250,Just Cause Y'all Waited 2,Lil Durk,301,301,301,301,301,301,72,268.2857142857143
251,Hot Pink,Doja Cat,301,301,72,301,301,301,301,268.2857142857143
252,Lucid,A\u1e63a,301,301,301,301,301,301,73,268.42857142857144
253,Greatest Hits,Westlife,301,301,301,301,301,73,301,268.42857142857144
254,Slime Language 2,Young Stoner Life,73,301,301,301,301,301,301,268.42857142857144
255,Section.80,Kendrick Lamar,301,301,301,301,301,301,74,268.57142857142856
256,ADHD,Joyner Lucas,301,301,301,301,301,74,301,268.57142857142856
257,The Life Of Pablo,Kanye West,301,301,75,301,301,301,301,268.7142857142857
258,DAMN. COLLECTORS EDITION.,Kendrick Lamar,301,301,76,301,301,301,301,268.85714285714283
259,Rollings EP,Kiiwii,301,301,301,301,301,76,301,268.85714285714283
260,The Highlights,The Weeknd,77,301,301,301,301,301,301,269.0
261,Eyan Mayweather,Olamide,301,301,77,301,301,301,301,269.0
262,Money Can't Buy Happiness,Fredo,78,301,301,301,301,301,301,269.14285714285717
263,"Glee: The Music, The Complete Season Three",Glee Cast,301,301,78,301,301,301,301,269.14285714285717
264,Meet The Woo 2,Pop Smoke,301,79,301,301,301,301,301,269.2857142857143
265,Perception,NF,301,301,79,301,301,301,301,269.2857142857143
266,Church Soul,Various Artists,301,301,301,301,301,79,301,269.2857142857143
267,The Prince I Became,Ric Hassani,79,301,301,301,301,301,301,269.2857142857143
268,Hozier,Hozier,301,301,301,301,301,301,79,269.2857142857143
269,Camila,Camila Cabello,301,301,80,301,301,301,301,269.42857142857144
270,Grass 2 Grace,2Face Idibia,301,301,301,301,301,301,80,269.42857142857144
271,Tako Tabo,Alh Basit Aponle Anobi,301,301,301,301,301,80,301,269.42857142857144
272,Yabasi,Basketmouth,80,301,301,301,301,301,301,269.42857142857144
273,Some Nights,fun.,301,301,301,301,301,81,301,269.57142857142856
274,Different Dude,SL,81,301,301,301,301,301,301,269.57142857142856
275,Worship Rise,PV Idemudia,301,301,301,301,301,82,301,269.7142857142857
276,Gratitude,Timaya,82,301,301,301,301,301,301,269.7142857142857
277,Signed To The Streets 3,Lil Durk,301,301,301,301,301,301,82,269.7142857142857
278,DAMN.,Kendrick Lamar,301,301,82,301,301,301,301,269.7142857142857
279,rare.,Odunsi (The Engine),301,301,301,301,301,83,301,269.85714285714283
280,Jay-Z Unplugged (Live On MTV Unplugged / 2001),Jay-Z,301,301,301,301,301,301,83,269.85714285714283
281,Apeirogon,Anendlessocean,301,301,83,301,301,301,301,269.85714285714283
282,Hidden Figures: The Album,Various Artists,301,301,301,301,301,84,301,270.0
283,Queen,Nicki Minaj,301,301,301,301,301,301,85,270.14285714285717
284,Je Ka Jo (Let Us Dance),Ebenezer Obey,301,301,301,301,301,85,301,270.14285714285717
285,Culture,Migos,301,85,301,301,301,301,301,270.14285714285717
286,F*CK LOVE,The Kid Laroi,85,301,301,301,301,301,301,270.14285714285717
287,Under Twenty Five,ENNY,301,301,301,301,301,301,86,270.2857142857143
288,Out of the Box,Sound Sultan,301,86,301,301,301,301,301,270.2857142857143
289,"Still, Vol. 1",Michael W. Smith,301,301,301,301,301,86,301,270.2857142857143
290,Suffering From Success (Deluxe Version),DJ Khaled,301,301,86,301,301,301,301,270.2857142857143
291,Hunger - From Our Heart to Yours (Live),Folabi Nuel,301,301,301,301,301,87,301,270.42857142857144
292,Table For Two,Korede Bello,87,301,301,301,301,301,301,270.42857142857144
293,Power (Soundtrack from the Starz Original Series),Various Artists,301,301,87,301,301,301,301,270.42857142857144
294,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,301,301,87,270.42857142857144
295,Confessions of a Dangerous Mind,Logic,301,301,301,301,301,88,301,270.57142857142856
296,Herstory in the Making,Young M.A,301,88,301,301,301,301,301,270.57142857142856
297,Razor,Cheque,88,301,301,301,301,301,301,270.57142857142856
298,Hotel Diablo,Machine Gun Kelly,301,89,301,301,301,301,301,270.7142857142857
299,Artist 2.0 (Deluxe),A Boogie Wit da Hoodie,89,301,301,301,301,301,301,270.7142857142857
300,The Sparrow and the Crow,William Fitzsimmons,301,301,89,301,301,301,301,270.7142857142857
301,Remembering: Carman,Carman,301,90,301,301,301,301,301,270.85714285714283
302,19,MHD,301,301,301,301,301,301,90,270.85714285714283
303,dont smile at me,Billie Eilish,301,301,301,301,301,90,301,270.85714285714283
304,Eclectic,On Pointe,301,91,301,301,301,301,301,271.0
305,Rudeboy Hits Vol.1,Rudeboy,301,301,91,301,301,301,301,271.0
306,Stoney (Deluxe),Post Malone,301,301,301,301,301,91,301,271.0
307,Pop Remixes,Various Artists,301,301,301,301,301,301,91,271.0
308,Palmwine Music 2,Show Dem Camp,301,301,92,301,301,301,301,271.14285714285717
309,RED EYE,Victor AD,92,301,301,301,301,301,301,271.14285714285717
310,Friday Night Lights,J. Cole,301,301,301,301,301,92,301,271.14285714285717
311,High School Musical,Various Artists,301,92,301,301,301,301,301,271.14285714285717
312,Future Bass Trends,Various Artists,301,301,93,301,301,301,301,271.2857142857143
313,Humble Beginnings,Leoleay,301,301,301,301,301,301,93,271.2857142857143
314,Ebenezer Obey in London,Ebenezer Obey,301,301,301,301,301,93,301,271.2857142857143
315,The Slim Shady LP (Expanded Edition),Eminem,94,301,301,301,301,301,301,271.42857142857144
316,Afro Series,Terri,301,301,301,301,301,94,301,271.42857142857144
317,Slime Language 2 (Deluxe),Young Stoner Life,301,301,301,301,301,301,94,271.42857142857144
318,I Feel Good,James Brown,301,301,94,301,301,301,301,271.42857142857144
319,i am > i was (Deluxe),21 Savage,95,301,301,301,301,301,301,271.57142857142856
320,The Sound Of Music (50th Anniversary Edition),Rodgers & Hammerstein,301,301,301,301,301,95,301,271.57142857142856
321,The Voice,Lil Durk,301,301,301,301,301,301,95,271.57142857142856
322,Heart Break Kodak (HBK),Kodak Black,301,95,301,301,301,301,301,271.57142857142856
323,are we?,slenderbodies,301,301,95,301,301,301,301,271.57142857142856
324,CKay The First,CKay,301,301,301,301,301,96,301,271.7142857142857
325,Music (Songs From And Inspired By The Motion Picture),Sia,301,301,96,301,301,301,301,271.7142857142857
326,Legendary,Tyga,301,96,301,301,301,301,301,271.7142857142857
327,Shy Boy Wild Boy,TeekayBadBoy,301,301,301,301,301,301,96,271.7142857142857
328,Love Yourself \u7d50 'Answer',BTS,96,301,301,301,301,301,301,271.7142857142857
329,Meet The Woo,Pop Smoke,301,301,301,301,301,97,301,271.85714285714283
330,Unearthly Vibrations,Warsheep,301,301,97,301,301,301,301,271.85714285714283
331,Red Pill Blues,Maroon 5,301,301,301,301,301,301,97,271.85714285714283
332,Sing Out With One Voice (Live),Ron Kenoly,301,97,301,301,301,301,301,271.85714285714283
333,One,Maher Zain,301,301,301,301,301,98,301,272.0
334,Triple Best Of,Wayne Shorter,301,98,301,301,301,301,301,272.0
335,Deezer Sessions,John Legend,301,301,98,301,301,301,301,272.0
336,Spirit of Love,Majek Fashek & The Prisoners of Conscience,301,301,301,301,301,301,98,272.0
337,"Jagz Nation, Vol.1: Thy Nation Come",Jesse Jagz,301,99,301,301,301,301,301,272.14285714285717
338,Supermarket (Soundtrack),Logic,301,301,99,301,301,301,301,272.14285714285717
339,The Hate U Give (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,301,301,99,272.14285714285717
340,Queen (Deluxe),Nicki Minaj,301,301,301,301,301,99,301,272.14285714285717
341,Pavarotti & Friends for War Child,Luciano Pavarotti,301,301,301,301,301,301,100,272.2857142857143
342,Game Over,Dave,100,301,301,301,301,301,301,272.2857142857143
343,Midnight Train,Sauti Sol,301,301,100,301,301,301,301,272.2857142857143
