rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
81,ROCKSTAR,DaBaby,93,98,301,85,79,77,90,117.57142857142857
82,Damages,Tems,83,85,301,92,85,84,93,117.57142857142857
83,Motley Crew,Post Malone,100,95,301,93,80,75,94,119.71428571428571
84,Rush,Dangbana Republik,95,94,301,77,91,93,95,120.85714285714286
85,Dior,Pop Smoke,99,93,301,91,92,92,83,121.57142857142857
86,Astronaut In The Ocean,Masked Wolf,94,92,301,79,100,89,97,121.71428571428571
87,Survivor's Guilt,Dave,55,64,301,67,70,97,301,136.42857142857142
88,Runaway,AURORA,66,82,301,65,88,82,301,140.71428571428572
89,The Best (feat. Mayorkun),DaVido,82,81,301,95,90,67,301,145.28571428571428
90,Early Momo,Vector,89,91,301,78,82,85,301,146.71428571428572
91,Heartbreak Anniversary,Giveon,98,72,301,84,86,87,301,147.0
92,Bout A Million,Pop Smoke,84,87,301,88,93,95,301,149.85714285714286
93,Leave The Door Open,Bruno Mars,97,301,301,97,99,99,100,156.28571428571428
94,Lemonade,Internet money,301,97,301,80,89,86,301,179.28571428571428
95,Ruger,Ruger,87,88,301,98,96,301,301,181.71428571428572
96,Real Shiii,Graimmy Thesoh,19,301,301,301,50,98,301,195.85714285714286
97,Call Me Baby,Cheque,74,301,301,301,301,81,81,205.71428571428572
98,Omo X 100,Reminisce,301,84,301,301,301,94,78,208.57142857142858
99,Gone Girl,Obongjayar,75,89,301,301,94,301,301,208.85714285714286
100,Calling My Phone,Lil Tjay,96,301,301,99,301,90,301,212.71428571428572
101,Tell The Vision,Pop Smoke,81,90,301,301,301,301,301,239.42857142857142
102,Solace,Ajebo Hustlers,301,301,301,87,95,301,301,241.0
103,Jailer,Olamide,90,100,301,301,301,301,301,242.14285714285714
104,Julie,Olamide,301,99,301,100,301,301,301,243.42857142857142
105,Bloody Samaritan,Ayra Starr,301,301,301,301,301,301,33,262.7142857142857
106,Ile Aye (This Life),Josseyan-tizzy,301,301,301,301,301,301,40,263.7142857142857
107,DESTRUCTO,Diamondxx,301,301,60,301,301,301,301,266.57142857142856
108,Nirvana,Skepta,301,301,301,301,301,301,68,267.7142857142857
109,Getting Older,Billie Eilish,301,301,301,301,301,301,69,267.85714285714283
110,Bellator,Skepta,301,301,301,301,301,301,75,268.7142857142857
111,Mercy,Falz,301,301,301,301,301,301,77,269.0
112,Peace of Mind,Skepta,301,301,301,301,301,301,79,269.2857142857143
113,Pray,Victony,301,301,301,301,301,301,82,269.7142857142857
114,Soldier Go,Dangbana Republik,301,301,301,301,84,301,301,270.0
115,New Normal,Khalid,86,301,301,301,301,301,301,270.2857142857143
116,Lit Like This,Skepta,301,301,301,301,301,301,91,271.0
117,Real Life,Burna Boy,301,301,301,94,301,301,301,271.42857142857144
118,All In,Nasty C,301,301,301,96,301,301,301,271.7142857142857
119,Bus Stop,Ajebo Hustlers,301,96,301,301,301,301,301,271.7142857142857
120,Red Light Green Light,DaBaby,301,301,301,301,301,96,301,271.7142857142857
121,I Didn't Change My Number,Billie Eilish,301,301,301,301,301,301,98,272.0
122,p r i d e . i s . t h e . d e v i l,J. Cole,301,301,301,301,98,301,301,272.0
123,Eyes on Me,Skepta,301,301,301,301,301,301,99,272.14285714285717
124,Oh No,Alpha P,301,301,301,301,301,100,301,272.2857142857143
