rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
51,For the Love of New York ft. Nicki Minaj,POLO G,49,27,42,201,201,201,201,131.71428571428572
52,Imakwa ft. Jeriq,Dremo,201,201,201,201,44,48,35,133.0
53,Omo X 100 ft. Olamide,Reminisce,201,201,201,201,201,4,2,144.42857142857142
54,Thot Shit,Megan Thee Stallion,201,34,34,201,201,201,201,153.28571428571428
55,Zoom,Cheque,201,201,201,201,37,40,201,154.57142857142858
56,2040 ft. Lil Durk,LiL Baby,201,33,45,201,201,201,201,154.71428571428572
57,Still Hood ft. Lil Durk,LiL Baby,201,201,35,44,201,201,201,154.85714285714286
58,Angles ft. Chris Brown,Wale,201,201,44,35,201,201,201,154.85714285714286
59,Rise Of The Underdogs 2 ft. Tomi Thomas,Show Dem Camp,201,201,201,201,201,201,28,176.28571428571428
60,Seeing Green ft. Drake & Lil Wayne,Nicki Minaj,201,201,36,201,201,201,201,177.42857142857142
61,Medical ft. Lil Durk,LiL Baby,37,201,201,201,201,201,201,177.57142857142858
62,Type Shit ft. Cardi B,Migos,201,201,38,201,201,201,201,177.71428571428572
63,Jack,Nasty C,201,201,201,201,201,201,39,177.85714285714286
64,Who I Want ft. Lil Durk,LiL Baby,201,40,201,201,201,201,201,178.0
65,Clueless ft. Pop Smoke & Fivio Foreign,POLO G,41,201,201,201,201,201,201,178.14285714285714
66,Letter to My Daughter,NLE Choppa,201,201,201,201,201,41,201,178.14285714285714
67,Painting Pictures,POLO G,48,201,201,201,201,201,201,179.14285714285714
68,Aim For The Moon ft. Quavo,Pop Smoke,201,201,201,50,201,201,201,179.42857142857142
